beachName,siteName,collectionDate,eColi
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-07-29,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-07-30,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-07-30,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-07-30,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-07-30,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-07-30,40
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-07-31,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-07-31,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-07-31,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-07-31,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-07-31,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-08-01,50
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-08-01,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-08-01,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-08-01,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-08-01,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-08-02,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-08-02,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-08-02,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-08-02,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-08-02,80
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-08-03,90
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-08-03,30
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-08-03,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-08-03,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-08-03,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-08-04,40
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-08-04,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-08-04,30
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-08-04,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-08-04,120
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-08-05,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-08-05,80
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-08-05,260
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-08-05,40
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-08-05,60
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-08-06,940
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-08-06,120
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-08-06,50
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-08-06,80
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-08-06,80
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-08-07,100
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-08-07,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-08-07,100
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-08-07,40
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-08-07,420
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-08-08,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-08-08,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-08-08,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-08-08,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-08-08,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-08-09,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-08-09,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-08-09,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-08-09,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-08-09,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-08-10,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-08-10,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-08-10,90
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-08-10,370
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-08-10,510
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-08-11,60
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-08-11,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-08-11,120
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-08-11,120
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-08-11,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-08-12,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-08-12,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-08-12,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-08-12,250
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-08-12,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-08-13,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-08-13,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-08-13,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-08-13,30
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-08-13,170
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-08-14,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-08-14,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-08-14,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-08-14,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-08-14,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-08-15,30
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-08-15,60
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-08-15,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-08-15,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-08-15,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-08-16,80
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-08-16,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-08-16,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-08-16,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-08-16,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-08-17,30
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-08-17,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-08-17,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-08-17,90
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-08-17,100
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-08-18,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-08-18,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-08-18,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-08-18,40
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-08-18,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-08-19,210
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-08-19,40
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-08-19,60
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-08-19,140
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-08-19,40
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-08-20,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-08-20,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-08-20,30
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-08-20,30
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-08-20,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-08-21,80
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-08-21,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-08-21,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-08-21,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-08-21,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-08-22,40
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-08-22,50
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-08-22,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-08-22,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-08-22,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-08-23,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-08-23,160
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-08-23,920
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-08-23,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-08-23,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-08-24,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-08-24,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-08-24,150
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-08-24,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-08-24,50
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-08-25,30
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-08-25,40
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-08-25,130
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-08-25,70
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-08-25,170
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-08-26,30
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-08-26,50
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-08-26,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-08-26,40
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-08-26,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-08-27,120
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-08-27,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-08-27,80
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-08-27,60
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-08-27,70
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-08-28,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-08-28,40
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-08-28,130
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-08-28,130
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-08-28,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-08-29,
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-08-29,
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-08-29,
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-08-29,
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-08-29,
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-08-30,30
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-08-30,20
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-08-30,40
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-08-30,100
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-08-30,420
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-08-31,110
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-08-31,30
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-08-31,30
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-08-31,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-08-31,10
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-09-01,
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-09-01,
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-09-01,
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-09-01,
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-09-01,
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-09-02,710
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-09-02,110
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-09-02,780
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-09-02,3560
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-09-02,380
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 1,2007-09-03,230
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 2,2007-09-03,270
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 3,2007-09-03,110
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 4,2007-09-03,1310
Marie Curtis Park East Beach,Marie Curtis Park East Beach site 5,2007-09-03,820
Sunnyside Beach,Sunnyside Beach site 1,2007-05-21,380
Sunnyside Beach,Sunnyside Beach site 2,2007-05-21,10
Sunnyside Beach,Sunnyside Beach site 3,2007-05-21,10
Sunnyside Beach,Sunnyside Beach site 4,2007-05-21,10
Sunnyside Beach,Sunnyside Beach site 1,2007-05-22,50
Sunnyside Beach,Sunnyside Beach site 2,2007-05-22,100
Sunnyside Beach,Sunnyside Beach site 3,2007-05-22,10
Sunnyside Beach,Sunnyside Beach site 4,2007-05-22,20
Sunnyside Beach,Sunnyside Beach site 1,2007-05-23,40
Sunnyside Beach,Sunnyside Beach site 2,2007-05-23,130
Sunnyside Beach,Sunnyside Beach site 3,2007-05-23,20
Sunnyside Beach,Sunnyside Beach site 4,2007-05-23,160
Sunnyside Beach,Sunnyside Beach site 1,2007-05-24,80
Sunnyside Beach,Sunnyside Beach site 2,2007-05-24,20
Sunnyside Beach,Sunnyside Beach site 3,2007-05-24,320
Sunnyside Beach,Sunnyside Beach site 4,2007-05-24,300
Sunnyside Beach,Sunnyside Beach site 1,2007-05-25,10
Sunnyside Beach,Sunnyside Beach site 2,2007-05-25,20
Sunnyside Beach,Sunnyside Beach site 3,2007-05-25,30
Sunnyside Beach,Sunnyside Beach site 4,2007-05-25,10
Sunnyside Beach,Sunnyside Beach site 1,2007-05-26,20
Sunnyside Beach,Sunnyside Beach site 2,2007-05-26,10
Sunnyside Beach,Sunnyside Beach site 3,2007-05-26,10
Sunnyside Beach,Sunnyside Beach site 4,2007-05-26,50
Sunnyside Beach,Sunnyside Beach site 1,2007-05-27,10
Sunnyside Beach,Sunnyside Beach site 2,2007-05-27,50
Sunnyside Beach,Sunnyside Beach site 3,2007-05-27,10
Sunnyside Beach,Sunnyside Beach site 4,2007-05-27,10
Sunnyside Beach,Sunnyside Beach site 1,2007-05-28,10
Sunnyside Beach,Sunnyside Beach site 2,2007-05-28,10
Sunnyside Beach,Sunnyside Beach site 3,2007-05-28,10
Sunnyside Beach,Sunnyside Beach site 4,2007-05-28,30
Sunnyside Beach,Sunnyside Beach site 1,2007-05-29,40
Sunnyside Beach,Sunnyside Beach site 2,2007-05-29,10
Sunnyside Beach,Sunnyside Beach site 3,2007-05-29,40
Sunnyside Beach,Sunnyside Beach site 4,2007-05-29,10
Sunnyside Beach,Sunnyside Beach site 1,2007-05-30,10
Sunnyside Beach,Sunnyside Beach site 2,2007-05-30,20
Sunnyside Beach,Sunnyside Beach site 3,2007-05-30,50
Sunnyside Beach,Sunnyside Beach site 4,2007-05-30,10
Sunnyside Beach,Sunnyside Beach site 1,2007-05-31,20
Sunnyside Beach,Sunnyside Beach site 2,2007-05-31,10
Sunnyside Beach,Sunnyside Beach site 3,2007-05-31,10
Sunnyside Beach,Sunnyside Beach site 4,2007-05-31,10
Sunnyside Beach,Sunnyside Beach site 1,2007-06-01,70
Sunnyside Beach,Sunnyside Beach site 2,2007-06-01,30
Sunnyside Beach,Sunnyside Beach site 3,2007-06-01,10
Sunnyside Beach,Sunnyside Beach site 4,2007-06-01,10
Sunnyside Beach,Sunnyside Beach site 1,2007-06-02,10
Sunnyside Beach,Sunnyside Beach site 2,2007-06-02,10
Sunnyside Beach,Sunnyside Beach site 3,2007-06-02,10
Sunnyside Beach,Sunnyside Beach site 4,2007-06-02,10
Sunnyside Beach,Sunnyside Beach site 1,2007-06-03,10
Sunnyside Beach,Sunnyside Beach site 2,2007-06-03,10
Sunnyside Beach,Sunnyside Beach site 3,2007-06-03,10
Sunnyside Beach,Sunnyside Beach site 4,2007-06-03,10
Sunnyside Beach,Sunnyside Beach site 1,2007-06-04,10
